Date,Centre_Name,Commodity_Name,Price
,THIRUCHIRAPALLI,Tomato,4.0
,THIRUCHIRAPALLI,Tomato,13.0
,DINDIGUL,Tomato,9.0
,THIRUCHIRAPALLI,Tomato,9.0
,ERNAKULAM,Tomato,18.0
,HYDERABAD,Tomato,7.0
,DHARWAD,Tomato,10.0
,DHARWAD,Tomato,13.0
,DHARWAD,Tomato,14.0
,BENGALURU,Tomato,13.0
,DHARWAD,Tomato,16.0
,DHARWAD,Tomato,17.0
,ERNAKULAM,Tomato,12.0
,DHARWAD,Tomato,11.0
,CHENNAI,Tomato,21.0
,DHARWAD,Tomato,15.0
,CHENNAI,Tomato,27.0
,HYDERABAD,Tomato,24.0
,CHENNAI,Tomato,39.0
,BENGALURU,Tomato,25.0
,DHARWAD,Tomato,28.0
,T.PURAM,Tomato,31.0
,ERNAKULAM,Tomato,30.0
,DINDIGUL,Tomato,26.0
,HYDERABAD,Tomato,26.0
,ERNAKULAM,Tomato,32.0
,DHARWAD,Tomato,24.0
,T.PURAM,Tomato,36.0
,T.PURAM,Tomato,40.0
,T.PURAM,Tomato,32.0
,ERNAKULAM,Tomato,25.0
,THIRUCHIRAPALLI,Tomato,21.0
,DINDIGUL,Tomato,19.0
,DINDIGUL,Tomato,21.0
,DINDIGUL,Tomato,23.0
,ERNAKULAM,Tomato,26.0
,BENGALURU,Tomato,28.0
,THIRUCHIRAPALLI,Tomato,25.0
,DHARWAD,Tomato,21.0
,PUDUCHERRY,Tomato,12.0
,PUDUCHERRY,Tomato,10.0
,PUDUCHERRY,Tomato,11.0
,PUDUCHERRY,Tomato,14.0
,PUDUCHERRY,Tomato,15.0
,PUDUCHERRY,Tomato,16.0
,PUDUCHERRY,Tomato,17.0
,PUDUCHERRY,Tomato,18.0
,BENGALURU,Tomato,15.0
,PUDUCHERRY,Tomato,20.0
,CHENNAI,Tomato,31.0
,DHARWAD,Tomato,22.0
,PUDUCHERRY,Tomato,19.0
,BENGALURU,Tomato,27.0
,PUDUCHERRY,Tomato,24.0
,DHARWAD,Tomato,26.0
,PUDUCHERRY,Tomato,13.0
,PUDUCHERRY,Tomato,8.0
,PUDUCHERRY,Tomato,9.0
,PUDUCHERRY,Tomato,7.0
,PUDUCHERRY,Tomato,6.0
,PUDUCHERRY,Tomato,5.0
,KOZHIKODE,Tomato,14.0
,KOZHIKODE,Tomato,13.0
,KOZHIKODE,Tomato,15.0
,KOZHIKODE,Tomato,16.0
,KOZHIKODE,Tomato,17.0
,KOZHIKODE,Tomato,18.0
,KOZHIKODE,Tomato,19.0
,THIRUCHIRAPALLI,Tomato,11.0
,KOZHIKODE,Tomato,21.0
,KOZHIKODE,Tomato,20.0
,KOZHIKODE,Tomato,12.0
,VISAKHAPATNAM,Tomato,7.0
,VISAKHAPATNAM,Tomato,8.0
,KOZHIKODE,Tomato,10.0
,VISAKHAPATNAM,Tomato,9.0
,BENGALURU,Tomato,32.0
,CHENNAI,Tomato,29.0
,VISAKHAPATNAM,Tomato,13.0
,PUDUCHERRY,Tomato,22.0
,VISAKHAPATNAM,Tomato,21.0
,PUDUCHERRY,Tomato,21.0
,BENGALURU,Tomato,40.0
,KOZHIKODE,Tomato,32.0
,PUDUCHERRY,Tomato,25.0
,PUDUCHERRY,Tomato,32.0
,PUDUCHERRY,Tomato,31.0
,CHENNAI,Tomato,47.0
,KOZHIKODE,Tomato,35.0
,BENGALURU,Tomato,38.0
,DHARWAD,Tomato,35.0
,ERNAKULAM,Tomato,34.0
,PUDUCHERRY,Tomato,29.0
,CHENNAI,Tomato,55.0
,PUDUCHERRY,Tomato,34.0
,PUDUCHERRY,Tomato,35.0
,BENGALURU,Tomato,47.0
,CHENNAI,Tomato,48.0
,PUDUCHERRY,Tomato,42.0
,CHENNAI,Tomato,57.0
,ERNAKULAM,Tomato,39.0
,KOZHIKODE,Tomato,31.0
,CHENNAI,Tomato,52.0
,HYDERABAD,Tomato,35.0
,VISAKHAPATNAM,Tomato,30.0
,ERNAKULAM,Tomato,42.0
,HYDERABAD,Tomato,38.0
,VISAKHAPATNAM,Tomato,38.0
,PUDUCHERRY,Tomato,40.0
,VISAKHAPATNAM,Tomato,40.0
,BENGALURU,Tomato,34.0
,KOZHIKODE,Tomato,34.0
,HYDERABAD,Tomato,40.0
,VISAKHAPATNAM,Tomato,36.0
,HYDERABAD,Tomato,43.0
,BENGALURU,Tomato,57.0
,ERNAKULAM,Tomato,43.0
,HYDERABAD,Tomato,44.0
,VISAKHAPATNAM,Tomato,42.0
,ERNAKULAM,Tomato,47.0
,KOZHIKODE,Tomato,41.0
,VISAKHAPATNAM,Tomato,44.0
,KOZHIKODE,Tomato,45.0
,BENGALURU,Tomato,51.0
,BENGALURU,Tomato,39.0
,ERNAKULAM,Tomato,48.0
,KOZHIKODE,Tomato,53.0
,VISAKHAPATNAM,Tomato,48.0
,PUDUCHERRY,Tomato,36.0
,DINDIGUL,Tomato,60.0
,THIRUCHIRAPALLI,Tomato,43.0
,PUDUCHERRY,Tomato,30.0
,BENGALURU,Tomato,46.0
,ERNAKULAM,Tomato,49.0
,DHARWAD,Tomato,38.0
,T.PURAM,Tomato,53.0
,HYDERABAD,Tomato,41.0
,DHARWAD,Tomato,42.0
