Date,Centre_Name,Commodity_Name,Price
,DHARWAD,Sunflower Oil (Packed),80.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),83.0
,HYDERABAD,Sunflower Oil (Packed),82.0
,HYDERABAD,Sunflower Oil (Packed),80.0
,DINDIGUL,Sunflower Oil (Packed),84.0
,BENGALURU,Sunflower Oil (Packed),85.0
,DHARWAD,Sunflower Oil (Packed),82.0
,DINDIGUL,Sunflower Oil (Packed),76.0
,CHENNAI,Sunflower Oil (Packed),77.0
,DINDIGUL,Sunflower Oil (Packed),85.0
,T.PURAM,Sunflower Oil (Packed),79.0
,ERNAKULAM,Sunflower Oil (Packed),81.0
,T.PURAM,Sunflower Oil (Packed),83.0
,T.PURAM,Sunflower Oil (Packed),86.0
,T.PURAM,Sunflower Oil (Packed),87.0
,DINDIGUL,Sunflower Oil (Packed),91.0
,DHARWAD,Sunflower Oil (Packed),86.0
,ERNAKULAM,Sunflower Oil (Packed),82.0
,ERNAKULAM,Sunflower Oil (Packed),83.0
,DHARWAD,Sunflower Oil (Packed),88.0
,DHARWAD,Sunflower Oil (Packed),89.0
,DHARWAD,Sunflower Oil (Packed),87.0
,DHARWAD,Sunflower Oil (Packed),91.0
,DHARWAD,Sunflower Oil (Packed),92.0
,CHENNAI,Sunflower Oil (Packed),78.0
,CHENNAI,Sunflower Oil (Packed),79.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),77.0
,HYDERABAD,Sunflower Oil (Packed),84.0
,T.PURAM,Sunflower Oil (Packed),91.0
,T.PURAM,Sunflower Oil (Packed),90.0
,HYDERABAD,Sunflower Oil (Packed),85.0
,CHENNAI,Sunflower Oil (Packed),80.0
,CHENNAI,Sunflower Oil (Packed),82.0
,DINDIGUL,Sunflower Oil (Packed),83.0
,T.PURAM,Sunflower Oil (Packed),89.0
,CHENNAI,Sunflower Oil (Packed),81.0
,ERNAKULAM,Sunflower Oil (Packed),85.0
,DHARWAD,Sunflower Oil (Packed),94.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),85.0
,T.PURAM,Sunflower Oil (Packed),93.0
,ERNAKULAM,Sunflower Oil (Packed),89.0
,DINDIGUL,Sunflower Oil (Packed),90.0
,DHARWAD,Sunflower Oil (Packed),93.0
,CHENNAI,Sunflower Oil (Packed),86.0
,T.PURAM,Sunflower Oil (Packed),96.0
,CHENNAI,Sunflower Oil (Packed),85.0
,ERNAKULAM,Sunflower Oil (Packed),90.0
,CHENNAI,Sunflower Oil (Packed),87.0
,ERNAKULAM,Sunflower Oil (Packed),91.0
,CHENNAI,Sunflower Oil (Packed),88.0
,CHENNAI,Sunflower Oil (Packed),89.0
,BENGALURU,Sunflower Oil (Packed),87.0
,BENGALURU,Sunflower Oil (Packed),86.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),90.0
,DINDIGUL,Sunflower Oil (Packed),95.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),88.0
,DINDIGUL,Sunflower Oil (Packed),89.0
,ERNAKULAM,Sunflower Oil (Packed),92.0
,CHENNAI,Sunflower Oil (Packed),90.0
,HYDERABAD,Sunflower Oil (Packed),76.0
,DHARWAD,Sunflower Oil (Packed),97.0
,DHARWAD,Sunflower Oil (Packed),98.0
,DHARWAD,Sunflower Oil (Packed),100.0
,ERNAKULAM,Sunflower Oil (Packed),95.0
,DHARWAD,Sunflower Oil (Packed),101.0
,PUDUCHERRY,Sunflower Oil (Packed),81.0
,ERNAKULAM,Sunflower Oil (Packed),93.0
,PUDUCHERRY,Sunflower Oil (Packed),82.0
,DHARWAD,Sunflower Oil (Packed),95.0
,PUDUCHERRY,Sunflower Oil (Packed),83.0
,PUDUCHERRY,Sunflower Oil (Packed),85.0
,PUDUCHERRY,Sunflower Oil (Packed),86.0
,HYDERABAD,Sunflower Oil (Packed),77.0
,PUDUCHERRY,Sunflower Oil (Packed),88.0
,PUDUCHERRY,Sunflower Oil (Packed),89.0
,CHENNAI,Sunflower Oil (Packed),92.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),91.0
,PUDUCHERRY,Sunflower Oil (Packed),90.0
,T.PURAM,Sunflower Oil (Packed),98.0
,PUDUCHERRY,Sunflower Oil (Packed),91.0
,T.PURAM,Sunflower Oil (Packed),99.0
,CHENNAI,Sunflower Oil (Packed),93.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),93.0
,T.PURAM,Sunflower Oil (Packed),100.0
,HYDERABAD,Sunflower Oil (Packed),87.0
,DINDIGUL,Sunflower Oil (Packed),93.0
,PUDUCHERRY,Sunflower Oil (Packed),92.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),95.0
,CHENNAI,Sunflower Oil (Packed),91.0
,ERNAKULAM,Sunflower Oil (Packed),96.0
,PUDUCHERRY,Sunflower Oil (Packed),84.0
,T.PURAM,Sunflower Oil (Packed),101.0
,HYDERABAD,Sunflower Oil (Packed),86.0
,KOZHIKODE,Sunflower Oil (Packed),97.0
,T.PURAM,Sunflower Oil (Packed),102.0
,KOZHIKODE,Sunflower Oil (Packed),96.0
,CHENNAI,Sunflower Oil (Packed),95.0
,KOZHIKODE,Sunflower Oil (Packed),98.0
,KOZHIKODE,Sunflower Oil (Packed),95.0
,T.PURAM,Sunflower Oil (Packed),108.0
,KOZHIKODE,Sunflower Oil (Packed),93.0
,T.PURAM,Sunflower Oil (Packed),109.0
,KOZHIKODE,Sunflower Oil (Packed),90.0
,T.PURAM,Sunflower Oil (Packed),97.0
,DINDIGUL,Sunflower Oil (Packed),94.0
,DHARWAD,Sunflower Oil (Packed),90.0
,T.PURAM,Sunflower Oil (Packed),103.0
,DINDIGUL,Sunflower Oil (Packed),92.0
,CHENNAI,Sunflower Oil (Packed),97.0
,KOZHIKODE,Sunflower Oil (Packed),92.0
,CHENNAI,Sunflower Oil (Packed),96.0
,VISAKHAPATNAM,Sunflower Oil (Packed),92.0
,PUDUCHERRY,Sunflower Oil (Packed),87.0
,ERNAKULAM,Sunflower Oil (Packed),97.0
,VISAKHAPATNAM,Sunflower Oil (Packed),90.0
,VISAKHAPATNAM,Sunflower Oil (Packed),91.0
,VISAKHAPATNAM,Sunflower Oil (Packed),96.0
,ERNAKULAM,Sunflower Oil (Packed),98.0
,DINDIGUL,Sunflower Oil (Packed),96.0
,DINDIGUL,Sunflower Oil (Packed),98.0
,HYDERABAD,Sunflower Oil (Packed),88.0
,DINDIGUL,Sunflower Oil (Packed),99.0
,CHENNAI,Sunflower Oil (Packed),99.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),96.0
,CHENNAI,Sunflower Oil (Packed),98.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),97.0
,VISAKHAPATNAM,Sunflower Oil (Packed),93.0
,PUDUCHERRY,Sunflower Oil (Packed),93.0
,HYDERABAD,Sunflower Oil (Packed),90.0
,VISAKHAPATNAM,Sunflower Oil (Packed),95.0
,DINDIGUL,Sunflower Oil (Packed),104.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),98.0
,HYDERABAD,Sunflower Oil (Packed),93.0
,PUDUCHERRY,Sunflower Oil (Packed),94.0
,DINDIGUL,Sunflower Oil (Packed),107.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),99.0
,CHENNAI,Sunflower Oil (Packed),103.0
,PUDUCHERRY,Sunflower Oil (Packed),96.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),100.0
,PUDUCHERRY,Sunflower Oil (Packed),98.0
,HYDERABAD,Sunflower Oil (Packed),92.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),102.0
,CHENNAI,Sunflower Oil (Packed),104.0
,PUDUCHERRY,Sunflower Oil (Packed),95.0
,KOZHIKODE,Sunflower Oil (Packed),108.0
,T.PURAM,Sunflower Oil (Packed),105.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),101.0
,CHENNAI,Sunflower Oil (Packed),100.0
,CHENNAI,Sunflower Oil (Packed),101.0
,PANAJI,Sunflower Oil (Packed),110.0
,ERNAKULAM,Sunflower Oil (Packed),105.0
,ERNAKULAM,Sunflower Oil (Packed),108.0
,PANAJI,Sunflower Oil (Packed),113.0
,DINDIGUL,Sunflower Oil (Packed),97.0
,ERNAKULAM,Sunflower Oil (Packed),111.0
,PUDUCHERRY,Sunflower Oil (Packed),79.0
,T.PURAM,Sunflower Oil (Packed),104.0
,ERNAKULAM,Sunflower Oil (Packed),110.0
,KOZHIKODE,Sunflower Oil (Packed),107.0
,CHENNAI,Sunflower Oil (Packed),94.0
,PANAJI,Sunflower Oil (Packed),109.0
,PUDUCHERRY,Sunflower Oil (Packed),80.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),92.0
,ERNAKULAM,Sunflower Oil (Packed),112.0
,BENGALURU,Sunflower Oil (Packed),90.0
,DHARWAD,Sunflower Oil (Packed),84.0
,BENGALURU,Sunflower Oil (Packed),88.0
,THIRUCHIRAPALLI,Sunflower Oil (Packed),89.0
,PUDUCHERRY,Sunflower Oil (Packed),78.0
,DHARWAD,Sunflower Oil (Packed),83.0
,PUDUCHERRY,Sunflower Oil (Packed),77.0
,PUDUCHERRY,Sunflower Oil (Packed),75.0
,PANAJI,Sunflower Oil (Packed),106.0
,ERNAKULAM,Sunflower Oil (Packed),109.0
,DHARWAD,Sunflower Oil (Packed),79.0
,ERNAKULAM,Sunflower Oil (Packed),103.0
,VISAKHAPATNAM,Sunflower Oil (Packed),89.0
,PUDUCHERRY,Sunflower Oil (Packed),76.0
,PANAJI,Sunflower Oil (Packed),103.0
,VISAKHAPATNAM,Sunflower Oil (Packed),87.0
,VISAKHAPATNAM,Sunflower Oil (Packed),85.0
,PUDUCHERRY,Sunflower Oil (Packed),74.0
,TIRUNELVELI,Sunflower Oil (Packed),86.0
,COIMBATORE,Sunflower Oil (Packed),86.0
,PANAJI,Sunflower Oil (Packed),101.0
