Date,Centre_Name,Commodity_Name,Price
,ERNAKULAM,Tea Loose,120.0
,T.PURAM,Tea Loose,129.0
,ERNAKULAM,Tea Loose,122.0
,ERNAKULAM,Tea Loose,121.0
,DINDIGUL,Tea Loose,232.0
,DHARWAD,Tea Loose,210.0
,HYDERABAD,Tea Loose,158.0
,T.PURAM,Tea Loose,117.0
,DINDIGUL,Tea Loose,236.0
,T.PURAM,Tea Loose,108.0
,ERNAKULAM,Tea Loose,127.0
,DHARWAD,Tea Loose,200.0
,T.PURAM,Tea Loose,114.0
,ERNAKULAM,Tea Loose,126.0
,DHARWAD,Tea Loose,180.0
,ERNAKULAM,Tea Loose,113.0
,HYDERABAD,Tea Loose,157.0
,HYDERABAD,Tea Loose,175.0
,T.PURAM,Tea Loose,121.0
,ERNAKULAM,Tea Loose,115.0
,HYDERABAD,Tea Loose,180.0
,HYDERABAD,Tea Loose,182.0
,DHARWAD,Tea Loose,160.0
,HYDERABAD,Tea Loose,190.0
,HYDERABAD,Tea Loose,195.0
,HYDERABAD,Tea Loose,193.0
,ERNAKULAM,Tea Loose,116.0
,ERNAKULAM,Tea Loose,112.0
,DHARWAD,Tea Loose,183.0
,DHARWAD,Tea Loose,190.0
,CHENNAI,Tea Loose,265.0
,DHARWAD,Tea Loose,186.0
,HYDERABAD,Tea Loose,192.0
,THIRUCHIRAPALLI,Tea Loose,236.0
,ERNAKULAM,Tea Loose,117.0
,ERNAKULAM,Tea Loose,119.0
,ERNAKULAM,Tea Loose,123.0
,DINDIGUL,Tea Loose,286.0
,ERNAKULAM,Tea Loose,124.0
,THIRUCHIRAPALLI,Tea Loose,255.0
,DINDIGUL,Tea Loose,235.0
,DHARWAD,Tea Loose,185.0
,ERNAKULAM,Tea Loose,125.0
,DINDIGUL,Tea Loose,238.0
,PUDUCHERRY,Tea Loose,190.0
,DINDIGUL,Tea Loose,255.0
,DHARWAD,Tea Loose,195.0
,T.PURAM,Tea Loose,137.0
,T.PURAM,Tea Loose,145.0
,T.PURAM,Tea Loose,143.0
,KOZHIKODE,Tea Loose,138.0
,KOZHIKODE,Tea Loose,136.0
,DINDIGUL,Tea Loose,258.0
,KOZHIKODE,Tea Loose,137.0
,THIRUCHIRAPALLI,Tea Loose,258.0
,KOZHIKODE,Tea Loose,139.0
,PUDUCHERRY,Tea Loose,210.0
,T.PURAM,Tea Loose,181.0
,KOZHIKODE,Tea Loose,133.0
,KOZHIKODE,Tea Loose,132.0
,DHARWAD,Tea Loose,179.0
,DHARWAD,Tea Loose,177.0
,DHARWAD,Tea Loose,175.0
,DHARWAD,Tea Loose,176.0
,DHARWAD,Tea Loose,178.0
,VISAKHAPATNAM,Tea Loose,187.0
,DHARWAD,Tea Loose,173.0
,KOZHIKODE,Tea Loose,142.0
,THIRUCHIRAPALLI,Tea Loose,260.0
,THIRUCHIRAPALLI,Tea Loose,265.0
,ERNAKULAM,Tea Loose,128.0
,PUDUCHERRY,Tea Loose,230.0
,KOZHIKODE,Tea Loose,144.0
,DINDIGUL,Tea Loose,260.0
,ERNAKULAM,Tea Loose,143.0
,ERNAKULAM,Tea Loose,148.0
,KOZHIKODE,Tea Loose,148.0
,T.PURAM,Tea Loose,173.0
,ERNAKULAM,Tea Loose,149.0
,HYDERABAD,Tea Loose,194.0
,DHARWAD,Tea Loose,192.0
,T.PURAM,Tea Loose,176.0
,DHARWAD,Tea Loose,198.0
,T.PURAM,Tea Loose,172.0
,DHARWAD,Tea Loose,201.0
,DHARWAD,Tea Loose,202.0
,T.PURAM,Tea Loose,179.0
,DHARWAD,Tea Loose,199.0
,T.PURAM,Tea Loose,183.0
,KOZHIKODE,Tea Loose,153.0
,KOZHIKODE,Tea Loose,158.0
,DHARWAD,Tea Loose,203.0
,T.PURAM,Tea Loose,178.0
,VISAKHAPATNAM,Tea Loose,213.0
,PANAJI,Tea Loose,160.0
,THIRUCHIRAPALLI,Tea Loose,240.0
,THIRUCHIRAPALLI,Tea Loose,230.0
,PANAJI,Tea Loose,165.0
,ERNAKULAM,Tea Loose,151.0
,DINDIGUL,Tea Loose,230.0
,T.PURAM,Tea Loose,165.0
,ERNAKULAM,Tea Loose,153.0
,THIRUCHIRAPALLI,Tea Loose,220.0
,DHARWAD,Tea Loose,205.0
,DHARWAD,Tea Loose,207.0
,DHARWAD,Tea Loose,209.0
,ERNAKULAM,Tea Loose,154.0
,T.PURAM,Tea Loose,166.0
,DHARWAD,Tea Loose,214.0
,DHARWAD,Tea Loose,216.0
,T.PURAM,Tea Loose,162.0
,DHARWAD,Tea Loose,218.0
,DHARWAD,Tea Loose,225.0
,KOZHIKODE,Tea Loose,161.0
,KOZHIKODE,Tea Loose,165.0
,DHARWAD,Tea Loose,224.0
,KOZHIKODE,Tea Loose,162.0
,DHARWAD,Tea Loose,227.0
,DHARWAD,Tea Loose,229.0
,ERNAKULAM,Tea Loose,155.0
,T.PURAM,Tea Loose,167.0
,T.PURAM,Tea Loose,164.0
,COIMBATORE,Tea Loose,410.0
,TIRUNELVELI,Tea Loose,410.0
,DHARWAD,Tea Loose,232.0
,DHARWAD,Tea Loose,234.0
,DHARWAD,Tea Loose,236.0
,DHARWAD,Tea Loose,238.0
,DHARWAD,Tea Loose,235.0
,KOZHIKODE,Tea Loose,163.0
,KOZHIKODE,Tea Loose,160.0
,T.PURAM,Tea Loose,168.0
,COIMBATORE,Tea Loose,220.0
,TIRUNELVELI,Tea Loose,200.0
,KOZHIKODE,Tea Loose,156.0
,THRISSUR,Tea Loose,175.0
,PALAKKAD,Tea Loose,178.0
,WAYANAD,Tea Loose,150.0
,PUDUCHERRY,Tea Loose,250.0
,WAYANAD,Tea Loose,151.0
,KOZHIKODE,Tea Loose,155.0
,PANAJI,Tea Loose,170.0
,KOZHIKODE,Tea Loose,150.0
,MANGALORE,Tea Loose,160.0
,T.PURAM,Tea Loose,161.0
,MYSORE,Tea Loose,250.0
,MYSORE,Tea Loose,253.0
,WAYANAD,Tea Loose,141.0
,MYSORE,Tea Loose,251.0
,WAYANAD,Tea Loose,135.0
