Date,Centre_Name,Commodity_Name,Price
,BENGALURU,Onion,6.0
,T.PURAM,Onion,6.5
,CHENNAI,Onion,5.0
,HYDERABAD,Onion,6.0
,HYDERABAD,Onion,7.0
,T.PURAM,Onion,8.5
,CHENNAI,Onion,7.0
,T.PURAM,Onion,11.0
,HYDERABAD,Onion,9.5
,CHENNAI,Onion,8.0
,HYDERABAD,Onion,6.5
,CHENNAI,Onion,13.0
,HYDERABAD,Onion,8.0
,BENGALURU,Onion,10.0
,BENGALURU,Onion,12.0
,T.PURAM,Onion,15.0
,HYDERABAD,Onion,11.0
,HYDERABAD,Onion,16.0
,T.PURAM,Onion,20.0
,T.PURAM,Onion,18.0
,BENGALURU,Onion,18.0
,BENGALURU,Onion,16.0
,CHENNAI,Onion,17.0
,T.PURAM,Onion,18.8
,CHENNAI,Onion,18.0
,HYDERABAD,Onion,18.0
,CHENNAI,Onion,19.0
,HYDERABAD,Onion,15.0
,HYDERABAD,Onion,12.0
,CHENNAI,Onion,22.0
,T.PURAM,Onion,22.0
,T.PURAM,Onion,18.4
,CHENNAI,Onion,20.0
,CHENNAI,Onion,15.0
,T.PURAM,Onion,14.0
,CHENNAI,Onion,14.0
,CHENNAI,Onion,9.0
,BENGALURU,Onion,8.0
,HYDERABAD,Onion,5.0
,CHENNAI,Onion,10.0
,T.PURAM,Onion,9.0
,HYDERABAD,Onion,10.0
,CHENNAI,Onion,5.5
,HYDERABAD,Onion,7.5
,BENGALURU,Onion,4.8
,T.PURAM,Onion,8.0
,CHENNAI,Onion,6.0
,HYDERABAD,Onion,4.0
,BENGALURU,Onion,7.0
,BENGALURU,Onion,5.0
,HYDERABAD,Onion,5.5
,BENGALURU,Onion,4.0
,T.PURAM,Onion,7.0
,CHENNAI,Onion,4.5
,CHENNAI,Onion,4.0
,BENGALURU,Onion,3.6
,T.PURAM,Onion,12.0
,HYDERABAD,Onion,13.0
,BENGALURU,Onion,11.0
,HYDERABAD,Onion,14.0
,T.PURAM,Onion,13.0
,CHENNAI,Onion,11.0
,CHENNAI,Onion,9.5
,CHENNAI,Onion,12.0
,T.PURAM,Onion,15.8
,BENGALURU,Onion,20.0
,T.PURAM,Onion,13.5
,BENGALURU,Onion,22.0
,T.PURAM,Onion,19.8
,T.PURAM,Onion,12.2
,CHENNAI,Onion,16.0
,T.PURAM,Onion,16.0
,CHENNAI,Onion,18.5
,T.PURAM,Onion,12.5
,HYDERABAD,Onion,22.0
,CHENNAI,Onion,25.0
,BENGALURU,Onion,24.0
,T.PURAM,Onion,25.0
,CHENNAI,Onion,24.0
,CHENNAI,Onion,26.0
,BENGALURU,Onion,26.0
,T.PURAM,Onion,32.0
,CHENNAI,Onion,28.0
,HYDERABAD,Onion,23.0
,BENGALURU,Onion,13.0
,T.PURAM,Onion,28.0
,CHENNAI,Onion,20.5
,T.PURAM,Onion,27.0
,T.PURAM,Onion,30.0
,BENGALURU,Onion,15.0
,CHENNAI,Onion,30.0
,T.PURAM,Onion,31.0
,T.PURAM,Onion,15.3
,BENGALURU,Onion,9.0
,BENGALURU,Onion,19.0
,BENGALURU,Onion,17.0
,BENGALURU,Onion,14.0
,T.PURAM,Onion,24.0
,T.PURAM,Onion,23.0
,T.PURAM,Onion,15.5
,HYDERABAD,Onion,9.0
,T.PURAM,Onion,10.0
,BENGALURU,Onion,3.0
,BENGALURU,Onion,4.5
,CHENNAI,Onion,6.5
,T.PURAM,Onion,7.5
,HYDERABAD,Onion,6.6
,T.PURAM,Onion,6.0
,T.PURAM,Onion,7.7
,HYDERABAD,Onion,4.5
,CHENNAI,Onion,3.0
,HYDERABAD,Onion,3.5
,T.PURAM,Onion,5.0
,BENGALURU,Onion,2.0
,CHENNAI,Onion,2.5
,CHENNAI,Onion,2.0
,CHENNAI,Onion,2.75
,HYDERABAD,Onion,3.0
,BENGALURU,Onion,3.5
,CHENNAI,Onion,3.5
,HYDERABAD,Onion,2.5
,HYDERABAD,Onion,3.25
,T.PURAM,Onion,11.5
,T.PURAM,Onion,18.5
,T.PURAM,Onion,17.0
,T.PURAM,Onion,9.5
,T.PURAM,Onion,5.5
,HYDERABAD,Onion,5.25
,T.PURAM,Onion,8.8
,T.PURAM,Onion,10.5
,T.PURAM,Onion,11.6
,BENGALURU,Onion,9.5
,T.PURAM,Onion,14.4
,T.PURAM,Onion,12.4
,T.PURAM,Onion,15.2
,T.PURAM,Onion,14.5
,T.PURAM,Onion,14.2
,T.PURAM,Onion,14.8
,T.PURAM,Onion,10.4
,T.PURAM,Onion,9.6
,T.PURAM,Onion,9.4
,T.PURAM,Onion,8.2
,T.PURAM,Onion,8.4
,T.PURAM,Onion,9.2
,T.PURAM,Onion,9.8
,T.PURAM,Onion,10.2
,T.PURAM,Onion,11.2
,T.PURAM,Onion,11.8
,T.PURAM,Onion,10.6
,T.PURAM,Onion,10.8
,T.PURAM,Onion,7.8
,T.PURAM,Onion,7.2
,T.PURAM,Onion,8.6
,T.PURAM,Onion,14.25
,T.PURAM,Onion,14.6
,T.PURAM,Onion,16.5
,HYDERABAD,Onion,13.5
,CHENNAI,Onion,14.5
,T.PURAM,Onion,15.6
,T.PURAM,Onion,19.0
,T.PURAM,Onion,21.0
,BENGALURU,Onion,21.0
,T.PURAM,Onion,26.0
,T.PURAM,Onion,29.0
,HYDERABAD,Onion,19.0
,HYDERABAD,Onion,21.0
,T.PURAM,Onion,35.0
,T.PURAM,Onion,39.0
,BENGALURU,Onion,23.0
,BENGALURU,Onion,27.0
,T.PURAM,Onion,40.0
,T.PURAM,Onion,42.0
,BENGALURU,Onion,25.0
,T.PURAM,Onion,37.0
,DINDIGUL,Onion,14.0
