Date,Centre_Name,Commodity_Name,Price
,HYDERABAD,Moong Dal,59.0
,DHARWAD,Moong Dal,29.0
,DHARWAD,Moong Dal,67.0
,DHARWAD,Moong Dal,72.0
,DHARWAD,Moong Dal,70.0
,ERNAKULAM,Moong Dal,55.0
,ERNAKULAM,Moong Dal,56.0
,ERNAKULAM,Moong Dal,61.0
,DHARWAD,Moong Dal,74.0
,ERNAKULAM,Moong Dal,57.0
,ERNAKULAM,Moong Dal,60.0
,DHARWAD,Moong Dal,85.0
,DINDIGUL,Moong Dal,71.0
,THIRUCHIRAPALLI,Moong Dal,67.0
,THIRUCHIRAPALLI,Moong Dal,70.0
,DHARWAD,Moong Dal,84.0
,ERNAKULAM,Moong Dal,62.0
,ERNAKULAM,Moong Dal,66.0
,ERNAKULAM,Moong Dal,68.0
,DHARWAD,Moong Dal,79.0
,DHARWAD,Moong Dal,81.0
,ERNAKULAM,Moong Dal,69.0
,THIRUCHIRAPALLI,Moong Dal,68.0
,BENGALURU,Moong Dal,65.0
,DINDIGUL,Moong Dal,67.0
,T.PURAM,Moong Dal,69.0
,DHARWAD,Moong Dal,77.0
,ERNAKULAM,Moong Dal,67.0
,T.PURAM,Moong Dal,66.0
,CHENNAI,Moong Dal,69.0
,DHARWAD,Moong Dal,78.0
,T.PURAM,Moong Dal,68.0
,DINDIGUL,Moong Dal,66.0
,DHARWAD,Moong Dal,73.0
,THIRUCHIRAPALLI,Moong Dal,69.0
,BENGALURU,Moong Dal,73.0
,DHARWAD,Moong Dal,76.0
,BENGALURU,Moong Dal,71.0
,BENGALURU,Moong Dal,69.0
,ERNAKULAM,Moong Dal,71.0
,THIRUCHIRAPALLI,Moong Dal,56.0
,DINDIGUL,Moong Dal,55.0
,DHARWAD,Moong Dal,71.0
,THIRUCHIRAPALLI,Moong Dal,54.0
,THIRUCHIRAPALLI,Moong Dal,55.0
,CHENNAI,Moong Dal,67.0
,THIRUCHIRAPALLI,Moong Dal,58.0
,DINDIGUL,Moong Dal,60.0
,DINDIGUL,Moong Dal,56.0
,DINDIGUL,Moong Dal,58.0
,ERNAKULAM,Moong Dal,70.0
,BENGALURU,Moong Dal,57.0
,THIRUCHIRAPALLI,Moong Dal,65.0
,T.PURAM,Moong Dal,70.0
,THIRUCHIRAPALLI,Moong Dal,63.0
,DINDIGUL,Moong Dal,57.0
,ERNAKULAM,Moong Dal,65.0
,T.PURAM,Moong Dal,65.0
,DHARWAD,Moong Dal,60.0
,ERNAKULAM,Moong Dal,63.0
,PUDUCHERRY,Moong Dal,64.0
,PUDUCHERRY,Moong Dal,68.0
,DINDIGUL,Moong Dal,61.0
,DHARWAD,Moong Dal,66.0
,PUDUCHERRY,Moong Dal,72.0
,DINDIGUL,Moong Dal,70.0
,PUDUCHERRY,Moong Dal,76.0
,THIRUCHIRAPALLI,Moong Dal,74.0
,PUDUCHERRY,Moong Dal,75.0
,DHARWAD,Moong Dal,68.0
,ERNAKULAM,Moong Dal,73.0
,HYDERABAD,Moong Dal,71.0
,ERNAKULAM,Moong Dal,74.0
,KOZHIKODE,Moong Dal,72.0
,PUDUCHERRY,Moong Dal,80.0
,KOZHIKODE,Moong Dal,73.0
,DINDIGUL,Moong Dal,75.0
,THIRUCHIRAPALLI,Moong Dal,76.0
,PUDUCHERRY,Moong Dal,84.0
,THIRUCHIRAPALLI,Moong Dal,77.0
,T.PURAM,Moong Dal,80.0
,DINDIGUL,Moong Dal,77.0
,KOZHIKODE,Moong Dal,71.0
,KOZHIKODE,Moong Dal,70.0
,KOZHIKODE,Moong Dal,69.0
,VISAKHAPATNAM,Moong Dal,77.0
,KOZHIKODE,Moong Dal,67.0
,KOZHIKODE,Moong Dal,66.0
,VISAKHAPATNAM,Moong Dal,75.0
,KOZHIKODE,Moong Dal,68.0
,VISAKHAPATNAM,Moong Dal,76.0
,VISAKHAPATNAM,Moong Dal,78.0
,VISAKHAPATNAM,Moong Dal,80.0
,THIRUCHIRAPALLI,Moong Dal,75.0
,DHARWAD,Moong Dal,83.0
,DHARWAD,Moong Dal,86.0
,DHARWAD,Moong Dal,87.0
,THIRUCHIRAPALLI,Moong Dal,73.0
,CHENNAI,Moong Dal,71.0
,CHENNAI,Moong Dal,73.0
,ERNAKULAM,Moong Dal,76.0
,DHARWAD,Moong Dal,82.0
