Date,Centre_Name,Commodity_Name,Price
,CHENNAI,Brinjal,33.0
,CHENNAI,Brinjal,31.0
,PUDUCHERRY,Brinjal,20.0
,PUDUCHERRY,Brinjal,12.0
,PUDUCHERRY,Brinjal,10.0
,PUDUCHERRY,Brinjal,16.0
,BENGALURU,Brinjal,27.0
,BENGALURU,Brinjal,31.0
,PUDUCHERRY,Brinjal,8.0
,HYDERABAD,Brinjal,29.0
,PUDUCHERRY,Brinjal,6.0
,HYDERABAD,Brinjal,30.0
,THIRUCHIRAPALLI,Brinjal,7.0
,PUDUCHERRY,Brinjal,14.0
,PUDUCHERRY,Brinjal,15.0
,PUDUCHERRY,Brinjal,18.0
,PUDUCHERRY,Brinjal,13.0
,PUDUCHERRY,Brinjal,17.0
,PUDUCHERRY,Brinjal,115.0
,BENGALURU,Brinjal,7.0
,PUDUCHERRY,Brinjal,7.0
,PUDUCHERRY,Brinjal,24.0
,PUDUCHERRY,Brinjal,25.0
,KOZHIKODE,Brinjal,18.0
,PUDUCHERRY,Brinjal,28.0
,PUDUCHERRY,Brinjal,30.0
,PUDUCHERRY,Brinjal,23.0
,PUDUCHERRY,Brinjal,22.0
,KOZHIKODE,Brinjal,19.0
,THIRUCHIRAPALLI,Brinjal,29.0
,KOZHIKODE,Brinjal,20.0
,PUDUCHERRY,Brinjal,26.0
,PUDUCHERRY,Brinjal,27.0
,T.PURAM,Brinjal,30.0
,BENGALURU,Brinjal,28.0
,KOZHIKODE,Brinjal,16.0
,KOZHIKODE,Brinjal,14.0
,KOZHIKODE,Brinjal,12.0
,KOZHIKODE,Brinjal,17.0
,VISAKHAPATNAM,Brinjal,17.0
,VISAKHAPATNAM,Brinjal,16.0
,DHARWAD,Brinjal,37.0
,DHARWAD,Brinjal,33.0
,DHARWAD,Brinjal,32.0
,VISAKHAPATNAM,Brinjal,18.0
,VISAKHAPATNAM,Brinjal,19.0
,DHARWAD,Brinjal,36.0
,VISAKHAPATNAM,Brinjal,21.0
,DHARWAD,Brinjal,40.0
,DHARWAD,Brinjal,42.0
,THIRUCHIRAPALLI,Brinjal,23.0
,VISAKHAPATNAM,Brinjal,22.0
,KOZHIKODE,Brinjal,22.0
,VISAKHAPATNAM,Brinjal,26.0
,ERNAKULAM,Brinjal,30.0
,T.PURAM,Brinjal,28.0
,CHENNAI,Brinjal,40.0
,T.PURAM,Brinjal,40.0
,VISAKHAPATNAM,Brinjal,20.0
,VISAKHAPATNAM,Brinjal,14.0
,KOZHIKODE,Brinjal,24.0
,T.PURAM,Brinjal,31.0
,T.PURAM,Brinjal,36.0
,DHARWAD,Brinjal,38.0
,T.PURAM,Brinjal,39.0
,KOZHIKODE,Brinjal,26.0
,PUDUCHERRY,Brinjal,36.0
,T.PURAM,Brinjal,38.0
,PUDUCHERRY,Brinjal,34.0
,BENGALURU,Brinjal,24.0
,VISAKHAPATNAM,Brinjal,24.0
,PUDUCHERRY,Brinjal,42.0
,THIRUCHIRAPALLI,Brinjal,21.0
,PUDUCHERRY,Brinjal,38.0
,VISAKHAPATNAM,Brinjal,34.0
,VISAKHAPATNAM,Brinjal,32.0
,T.PURAM,Brinjal,41.0
,T.PURAM,Brinjal,43.0
,PUDUCHERRY,Brinjal,40.0
,CHENNAI,Brinjal,35.0
,VISAKHAPATNAM,Brinjal,36.0
,PUDUCHERRY,Brinjal,44.0
,VISAKHAPATNAM,Brinjal,38.0
,KOZHIKODE,Brinjal,28.0
,HYDERABAD,Brinjal,40.0
,BENGALURU,Brinjal,22.0
,DHARWAD,Brinjal,34.0
,PUDUCHERRY,Brinjal,56.0
,HYDERABAD,Brinjal,41.0
,T.PURAM,Brinjal,37.0
,ERNAKULAM,Brinjal,33.0
,KOZHIKODE,Brinjal,21.0
,HYDERABAD,Brinjal,38.0
,T.PURAM,Brinjal,33.0
,T.PURAM,Brinjal,32.0
,HYDERABAD,Brinjal,35.0
,ERNAKULAM,Brinjal,31.0
,T.PURAM,Brinjal,34.0
,PUDUCHERRY,Brinjal,35.0
,T.PURAM,Brinjal,29.0
,T.PURAM,Brinjal,27.0
,VISAKHAPATNAM,Brinjal,28.0
,T.PURAM,Brinjal,26.0
,VISAKHAPATNAM,Brinjal,30.0
,VISAKHAPATNAM,Brinjal,40.0
,ERNAKULAM,Brinjal,29.0
,BENGALURU,Brinjal,26.0
,BENGALURU,Brinjal,25.0
,HYDERABAD,Brinjal,32.0
,PANAJI,Brinjal,33.0
,VISAKHAPATNAM,Brinjal,25.0
,THIRUCHIRAPALLI,Brinjal,19.0
,VISAKHAPATNAM,Brinjal,27.0
,PANAJI,Brinjal,23.0
,PANAJI,Brinjal,25.0
,VISAKHAPATNAM,Brinjal,23.0
,DHARWAD,Brinjal,26.0
