Date,Centre_Name,Commodity_Name,Price
,HYDERABAD,Groundnut Oil (Packed),66.0
,CHENNAI,Groundnut Oil (Packed),66.0
,T.PURAM,Groundnut Oil (Packed),82.0
,BENGALURU,Groundnut Oil (Packed),70.0
,HYDERABAD,Groundnut Oil (Packed),69.0
,CHENNAI,Groundnut Oil (Packed),72.0
,HYDERABAD,Groundnut Oil (Packed),72.0
,CHENNAI,Groundnut Oil (Packed),74.0
,BENGALURU,Groundnut Oil (Packed),72.0
,HYDERABAD,Groundnut Oil (Packed),74.0
,HYDERABAD,Groundnut Oil (Packed),76.0
,BENGALURU,Groundnut Oil (Packed),69.0
,BENGALURU,Groundnut Oil (Packed),71.0
,BENGALURU,Groundnut Oil (Packed),63.0
,HYDERABAD,Groundnut Oil (Packed),67.0
,CHENNAI,Groundnut Oil (Packed),76.0
,BENGALURU,Groundnut Oil (Packed),75.0
,BENGALURU,Groundnut Oil (Packed),76.0
,CHENNAI,Groundnut Oil (Packed),78.0
,HYDERABAD,Groundnut Oil (Packed),78.0
,CHENNAI,Groundnut Oil (Packed),75.0
,BENGALURU,Groundnut Oil (Packed),73.0
,CHENNAI,Groundnut Oil (Packed),77.0
,BENGALURU,Groundnut Oil (Packed),74.0
,T.PURAM,Groundnut Oil (Packed),85.0
,CHENNAI,Groundnut Oil (Packed),73.0
,HYDERABAD,Groundnut Oil (Packed),73.0
,T.PURAM,Groundnut Oil (Packed),77.0
,HYDERABAD,Groundnut Oil (Packed),65.0
,HYDERABAD,Groundnut Oil (Packed),63.0
,HYDERABAD,Groundnut Oil (Packed),71.0
,DINDIGUL,Groundnut Oil (Packed),72.0
,DINDIGUL,Groundnut Oil (Packed),70.0
,DINDIGUL,Groundnut Oil (Packed),73.0
,DINDIGUL,Groundnut Oil (Packed),71.0
,DINDIGUL,Groundnut Oil (Packed),74.0
,CHENNAI,Groundnut Oil (Packed),79.0
,DINDIGUL,Groundnut Oil (Packed),77.0
,DINDIGUL,Groundnut Oil (Packed),76.0
,DINDIGUL,Groundnut Oil (Packed),78.0
,CHENNAI,Groundnut Oil (Packed),80.0
,DINDIGUL,Groundnut Oil (Packed),79.0
,CHENNAI,Groundnut Oil (Packed),82.0
,CHENNAI,Groundnut Oil (Packed),85.0
,DINDIGUL,Groundnut Oil (Packed),82.0
,HYDERABAD,Groundnut Oil (Packed),80.0
,CHENNAI,Groundnut Oil (Packed),83.0
,DINDIGUL,Groundnut Oil (Packed),83.0
,HYDERABAD,Groundnut Oil (Packed),77.0
,BENGALURU,Groundnut Oil (Packed),77.0
,HYDERABAD,Groundnut Oil (Packed),75.0
,HYDERABAD,Groundnut Oil (Packed),79.0
,CHENNAI,Groundnut Oil (Packed),86.0
,CHENNAI,Groundnut Oil (Packed),87.0
,CHENNAI,Groundnut Oil (Packed),88.0
,HYDERABAD,Groundnut Oil (Packed),82.0
,DINDIGUL,Groundnut Oil (Packed),85.0
,HYDERABAD,Groundnut Oil (Packed),81.0
,BENGALURU,Groundnut Oil (Packed),82.0
,HYDERABAD,Groundnut Oil (Packed),86.0
,DINDIGUL,Groundnut Oil (Packed),88.0
,HYDERABAD,Groundnut Oil (Packed),91.0
,BENGALURU,Groundnut Oil (Packed),79.0
,CHENNAI,Groundnut Oil (Packed),90.0
,T.PURAM,Groundnut Oil (Packed),73.0
,DINDIGUL,Groundnut Oil (Packed),90.0
,HYDERABAD,Groundnut Oil (Packed),94.0
,HYDERABAD,Groundnut Oil (Packed),95.0
,HYDERABAD,Groundnut Oil (Packed),93.0
,DHARWAD,Groundnut Oil (Packed),78.0
,BENGALURU,Groundnut Oil (Packed),78.0
,HYDERABAD,Groundnut Oil (Packed),92.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),74.0
,DINDIGUL,Groundnut Oil (Packed),84.0
,CHENNAI,Groundnut Oil (Packed),92.0
,CHENNAI,Groundnut Oil (Packed),94.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),75.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),80.0
,HYDERABAD,Groundnut Oil (Packed),90.0
,DINDIGUL,Groundnut Oil (Packed),80.0
,DHARWAD,Groundnut Oil (Packed),76.0
,HYDERABAD,Groundnut Oil (Packed),89.0
,CHENNAI,Groundnut Oil (Packed),84.0
,DHARWAD,Groundnut Oil (Packed),90.0
,HYDERABAD,Groundnut Oil (Packed),88.0
,HYDERABAD,Groundnut Oil (Packed),85.0
,DHARWAD,Groundnut Oil (Packed),79.0
,DHARWAD,Groundnut Oil (Packed),88.0
,HYDERABAD,Groundnut Oil (Packed),84.0
,BENGALURU,Groundnut Oil (Packed),83.0
,ERNAKULAM,Groundnut Oil (Packed),72.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),78.0
,DHARWAD,Groundnut Oil (Packed),83.0
,HYDERABAD,Groundnut Oil (Packed),83.0
,DINDIGUL,Groundnut Oil (Packed),75.0
,DHARWAD,Groundnut Oil (Packed),84.0
,DHARWAD,Groundnut Oil (Packed),85.0
,BENGALURU,Groundnut Oil (Packed),81.0
,DHARWAD,Groundnut Oil (Packed),96.0
,DHARWAD,Groundnut Oil (Packed),80.0
,DINDIGUL,Groundnut Oil (Packed),86.0
,DHARWAD,Groundnut Oil (Packed),93.0
,DINDIGUL,Groundnut Oil (Packed),92.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),85.0
,CHENNAI,Groundnut Oil (Packed),91.0
,DHARWAD,Groundnut Oil (Packed),77.0
,DINDIGUL,Groundnut Oil (Packed),96.0
,BENGALURU,Groundnut Oil (Packed),84.0
,CHENNAI,Groundnut Oil (Packed),93.0
,CHENNAI,Groundnut Oil (Packed),95.0
,DINDIGUL,Groundnut Oil (Packed),95.0
,DHARWAD,Groundnut Oil (Packed),97.0
,HYDERABAD,Groundnut Oil (Packed),87.0
,DINDIGUL,Groundnut Oil (Packed),99.0
,HYDERABAD,Groundnut Oil (Packed),100.0
,CHENNAI,Groundnut Oil (Packed),96.0
,HYDERABAD,Groundnut Oil (Packed),101.0
,DINDIGUL,Groundnut Oil (Packed),98.0
,DHARWAD,Groundnut Oil (Packed),104.0
,CHENNAI,Groundnut Oil (Packed),98.0
,DINDIGUL,Groundnut Oil (Packed),94.0
,DHARWAD,Groundnut Oil (Packed),103.0
,CHENNAI,Groundnut Oil (Packed),100.0
,T.PURAM,Groundnut Oil (Packed),86.0
,T.PURAM,Groundnut Oil (Packed),89.0
,ERNAKULAM,Groundnut Oil (Packed),76.0
,ERNAKULAM,Groundnut Oil (Packed),80.0
,DINDIGUL,Groundnut Oil (Packed),100.0
,HYDERABAD,Groundnut Oil (Packed),97.0
,HYDERABAD,Groundnut Oil (Packed),96.0
,HYDERABAD,Groundnut Oil (Packed),98.0
,CHENNAI,Groundnut Oil (Packed),99.0
,HYDERABAD,Groundnut Oil (Packed),99.0
,HYDERABAD,Groundnut Oil (Packed),102.0
,DHARWAD,Groundnut Oil (Packed),105.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),88.0
,T.PURAM,Groundnut Oil (Packed),94.0
,ERNAKULAM,Groundnut Oil (Packed),85.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),90.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),95.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),100.0
,T.PURAM,Groundnut Oil (Packed),98.0
,T.PURAM,Groundnut Oil (Packed),102.0
,ERNAKULAM,Groundnut Oil (Packed),89.0
,DINDIGUL,Groundnut Oil (Packed),110.0
,CHENNAI,Groundnut Oil (Packed),109.0
,T.PURAM,Groundnut Oil (Packed),104.0
,CHENNAI,Groundnut Oil (Packed),110.0
,T.PURAM,Groundnut Oil (Packed),107.0
,T.PURAM,Groundnut Oil (Packed),109.0
,ERNAKULAM,Groundnut Oil (Packed),90.0
,CHENNAI,Groundnut Oil (Packed),112.0
,DHARWAD,Groundnut Oil (Packed),107.0
,T.PURAM,Groundnut Oil (Packed),111.0
,ERNAKULAM,Groundnut Oil (Packed),92.0
,T.PURAM,Groundnut Oil (Packed),112.0
,CHENNAI,Groundnut Oil (Packed),113.0
,DHARWAD,Groundnut Oil (Packed),100.0
,BENGALURU,Groundnut Oil (Packed),85.0
,T.PURAM,Groundnut Oil (Packed),113.0
,DHARWAD,Groundnut Oil (Packed),101.0
,T.PURAM,Groundnut Oil (Packed),115.0
,ERNAKULAM,Groundnut Oil (Packed),95.0
,T.PURAM,Groundnut Oil (Packed),116.0
,T.PURAM,Groundnut Oil (Packed),118.0
,CHENNAI,Groundnut Oil (Packed),114.0
,CHENNAI,Groundnut Oil (Packed),116.0
,CHENNAI,Groundnut Oil (Packed),119.0
,BENGALURU,Groundnut Oil (Packed),87.0
,CHENNAI,Groundnut Oil (Packed),121.0
,T.PURAM,Groundnut Oil (Packed),120.0
,BENGALURU,Groundnut Oil (Packed),89.0
,BENGALURU,Groundnut Oil (Packed),88.0
,DHARWAD,Groundnut Oil (Packed),99.0
,CHENNAI,Groundnut Oil (Packed),122.0
,T.PURAM,Groundnut Oil (Packed),121.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),99.0
,T.PURAM,Groundnut Oil (Packed),122.0
,T.PURAM,Groundnut Oil (Packed),124.0
,T.PURAM,Groundnut Oil (Packed),125.0
,T.PURAM,Groundnut Oil (Packed),126.0
,CHENNAI,Groundnut Oil (Packed),123.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),110.0
,DINDIGUL,Groundnut Oil (Packed),108.0
,T.PURAM,Groundnut Oil (Packed),129.0
,CHENNAI,Groundnut Oil (Packed),124.0
,T.PURAM,Groundnut Oil (Packed),127.0
,HYDERABAD,Groundnut Oil (Packed),103.0
,CHENNAI,Groundnut Oil (Packed),125.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),115.0
,HYDERABAD,Groundnut Oil (Packed),108.0
,BENGALURU,Groundnut Oil (Packed),86.0
,DINDIGUL,Groundnut Oil (Packed),122.0
,CHENNAI,Groundnut Oil (Packed),129.0
,CHENNAI,Groundnut Oil (Packed),132.0
,CHENNAI,Groundnut Oil (Packed),134.0
,HYDERABAD,Groundnut Oil (Packed),109.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),121.0
,CHENNAI,Groundnut Oil (Packed),136.0
,CHENNAI,Groundnut Oil (Packed),141.0
,CHENNAI,Groundnut Oil (Packed),138.0
